Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,ED,Aux01
2752,01:31.70,R5,29375.0,36479.0,108762.0,40730.0,9.9,375.0,39792.0
2753,01:31.73,R5,29375.0,36479.0,108766.0,40682.0,9.9,377.0,39808.0
2754,01:31.76,R5,29375.0,36479.0,108765.0,40640.0,9.9,379.0,39824.0
2755,01:31.79,R5,29375.0,36479.0,108766.0,40621.0,9.9,382.0,39848.0
2756,01:31.83,R5,29375.0,36479.0,108765.0,40576.0,9.9,384.0,39882.0
2757,01:31.86,R5,29380.0,36489.0,108770.0,40560.0,9.9,386.0,39920.0
2758,01:31.90,R5,29391.0,36489.0,108777.0,40538.0,9.9,389.0,39946.0
2759,01:31.93,R5,29377.0,36489.0,108781.0,40466.0,9.9,392.0,39965.0
2760,01:31.96,R5,29375.0,36489.0,108784.0,40421.0,9.9,395.0,39978.0
2761,01:32.00,R5,29375.0,36489.0,108789.0,40389.0,9.9,399.0,39984.0
2762,01:32.03,R5,29369.0,36484.0,108791.0,40373.0,9.9,402.0,40000.0
2763,01:32.06,R5,29359.0,36481.0,108788.0,40346.0,9.9,404.0,39997.0
2764,01:32.09,R5,29359.0,36495.0,108795.0,40309.0,9.9,408.0,40026.0
2765,01:32.13,R5,29353.0,36495.0,108798.0,40336.0,9.9,410.0,40053.0
2766,01:32.16,R5,29343.0,36495.0,108802.0,40506.0,9.9,413.0,40096.0
2767,01:32.20,R5,29343.0,36495.0,108804.0,40730.0,9.9,416.0,40189.0
2768,01:32.23,R5,29343.0,36484.0,108804.0,40864.0,9.9,419.0,40288.0
2769,01:32.26,R5,29353.0,36473.0,108801.0,40933.0,9.9,421.0,40304.0
2770,01:32.29,R5,29343.0,36463.0,108803.0,40997.0,9.9,424.0,40293.0
2771,01:32.33,R5,29327.0,36463.0,108799.0,41056.0,9.9,426.0,40242.0
2772,01:32.36,R5,29330.0,36464.0,108800.0,41091.0,9.9,428.0,40161.0
2773,01:32.40,R5,29346.0,36456.0,108806.0,41008.0,9.9,430.0,39985.0
2774,01:32.43,R5,29352.0,36453.0,108796.0,40939.0,9.9,431.0,39899.0
2775,01:32.46,R5,29343.0,36447.0,108797.0,40890.0,9.9,432.0,39856.0
2776,01:32.50,R5,29343.0,36431.0,108796.0,40848.0,9.9,432.0,39829.0
2777,01:32.53,R5,29343.0,36441.0,108793.0,40826.0,9.9,432.0,39813.0
2778,01:32.56,R5,29343.0,36447.0,108795.0,40778.0,9.9,433.0,39832.0
2779,01:32.59,R5,29343.0,36447.0,108794.0,40746.0,9.9,433.0,39856.0
2780,01:32.63,R5,29343.0,36447.0,108792.0,40714.0,9.9,432.0,39866.0
2781,01:32.66,R5,29348.0,36447.0,108790.0,40656.0,9.9,432.0,39872.0
2782,01:32.70,R5,29359.0,36455.0,108787.0,40653.0,9.9,430.0,39898.0
2783,01:32.73,R5,29359.0,36463.0,108784.0,40592.0,9.9,429.0,39936.0
2784,01:32.76,R5,29343.0,36457.0,108781.0,40570.0,9.9,428.0,39962.0
2785,01:32.79,R5,29343.0,36463.0,108779.0,40544.0,9.9,426.0,39989.0
2786,01:32.83,R5,29348.0,36463.0,108775.0,40485.0,9.9,425.0,40010.0
2787,01:32.86,R5,29343.0,36463.0,108773.0,40453.0,9.9,423.0,40032.0
2788,01:32.90,R5,29343.0,36463.0,108776.0,40410.0,9.9,421.0,40021.0
2789,01:32.93,R5,29343.0,36463.0,108777.0,40394.0,9.9,419.0,40021.0
2790,01:32.96,R5,29335.0,36468.0,108766.0,40360.0,9.9,417.0,40050.0
2791,01:33.00,R5,29327.0,36473.0,108762.0,40373.0,9.9,415.0,40096.0
2792,01:33.03,R5,29321.0,36473.0,108764.0,40533.0,9.9,413.0,40128.0
2793,01:33.06,R5,29316.0,36473.0,108761.0,40714.0,9.9,411.0,40186.0
2794,01:33.09,R5,29319.0,36463.0,108752.0,40885.0,9.9,408.0,40274.0
2795,01:33.13,R5,29321.0,36447.0,108749.0,40965.0,9.9,405.0,40314.0
2796,01:33.16,R5,29321.0,36441.0,108747.0,41034.0,9.9,402.0,40293.0
2797,01:33.20,R5,29311.0,36431.0,108746.0,41066.0,9.9,400.0,40261.0
2798,01:33.23,R5,29308.0,36436.0,108745.0,41122.0,9.9,397.0,40216.0
2799,01:33.26,R5,29311.0,36447.0,108743.0,41146.0,9.9,395.0,40181.0
2800,01:33.29,R5,29311.0,36447.0,108741.0,41098.0,9.9,392.0,40128.0
2801,01:33.33,R5,29327.0,36441.0,108740.0,41061.0,9.9,390.0,40074.0
2802,01:33.36,R5,29327.0,36436.0,108740.0,41048.0,9.9,387.0,39992.0
2803,01:33.40,R5,29327.0,36447.0,108735.0,41013.0,9.9,385.0,39946.0
2804,01:33.43,R5,29343.0,36447.0,108733.0,40976.0,9.9,382.0,39946.0
2805,01:33.46,R5,29364.0,36457.0,108731.0,40965.0,9.9,379.0,39957.0
2806,01:33.50,R5,29393.0,36455.0,108727.0,40901.0,9.9,377.0,39965.0
2807,01:33.53,R5,29448.0,36491.0,108718.0,40857.0,9.9,374.0,39980.0
2808,01:33.56,R5,29499.0,36530.0,108719.0,40806.0,9.9,371.0,40048.0
2809,01:33.59,R5,29570.0,36571.0,108717.0,40748.0,9.9,369.0,40137.0
2810,01:33.63,R5,29631.0,36601.0,108718.0,40693.0,9.9,367.0,40208.0
2811,01:33.66,R5,29679.0,36633.0,108715.0,40666.0,9.9,365.0,40277.0
2812,01:33.70,R5,29727.0,36660.0,108714.0,40634.0,9.9,363.0,40336.0
2813,01:33.73,R5,29769.0,36692.0,108711.0,40581.0,9.9,360.0,40400.0
2814,01:33.76,R5,29807.0,36719.0,108711.0,40565.0,9.9,358.0,40464.0
2815,01:33.79,R5,29871.0,36757.0,108709.0,40512.0,9.9,356.0,40505.0
2816,01:33.83,R5,29944.0,36818.0,108707.0,40470.0,9.9,354.0,40569.0
2817,01:33.86,R5,30005.0,36869.0,108705.0,40403.0,9.9,352.0,40620.0
2818,01:33.90,R5,30041.0,36905.0,108708.0,40373.0,9.9,350.0,40640.0
2819,01:33.93,R5,30079.0,36943.0,108708.0,40362.0,9.9,348.0,40645.0
2820,01:33.96,R5,30105.0,36985.0,108700.0,40314.0,9.9,346.0,40666.0
2821,01:34.00,R5,30153.0,37036.0,108694.0,40333.0,9.9,344.0,40709.0
2822,01:34.03,R5,30196.0,37076.0,108696.0,40565.0,9.9,342.0,40778.0
2823,01:34.06,R5,30217.0,37108.0,108694.0,40693.0,9.9,341.0,40864.0
2824,01:34.09,R5,30244.0,37129.0,108694.0,40778.0,9.9,339.0,40949.0
2825,01:34.13,R5,30281.0,37161.0,108691.0,40845.0,9.9,337.0,40978.0
2826,01:34.16,R5,30303.0,37204.0,108694.0,40917.0,9.9,336.0,40949.0
2827,01:34.20,R5,30324.0,37241.0,108691.0,40944.0,9.9,334.0,40928.0
2828,01:34.23,R5,30340.0,37273.0,108689.0,40992.0,9.9,333.0,40933.0
2829,01:34.26,R5,30367.0,37316.0,108687.0,40965.0,9.9,331.0,40938.0
2830,01:34.29,R5,30404.0,37359.0,108686.0,40885.0,9.9,330.0,40912.0
2831,01:34.33,R5,30431.0,37385.0,108678.0,40853.0,9.9,328.0,40874.0
2832,01:34.36,R5,30447.0,37412.0,108673.0,40837.0,9.9,326.0,40842.0
2833,01:34.40,R5,30473.0,37444.0,108675.0,40816.0,9.9,324.0,40840.0
2834,01:34.43,R5,30500.0,37471.0,108684.0,40784.0,9.9,322.0,40848.0
2835,01:34.46,R5,30511.0,37487.0,108682.0,40757.0,9.9,321.0,40821.0
2836,01:34.50,R5,30511.0,37487.0,108677.0,40746.0,9.9,320.0,40762.0
2837,01:34.53,R5,30521.0,37489.0,108674.0,40706.0,9.9,318.0,40669.0
2838,01:34.56,R5,30527.0,37487.0,108675.0,40656.0,9.9,317.0,40581.0
2839,01:34.59,R5,30527.0,37471.0,108675.0,40672.0,9.9,316.0,40528.0
2840,01:34.63,R5,30516.0,37471.0,108675.0,40645.0,9.9,315.0,40458.0
2841,01:34.66,R5,30505.0,37441.0,108669.0,40597.0,9.9,313.0,40352.0
2842,01:34.70,R5,30479.0,37410.0,108667.0,40553.0,9.9,311.0,40233.0
2843,01:34.73,R5,30437.0,37384.0,108666.0,40508.0,9.9,310.0,40144.0
2844,01:34.76,R5,30402.0,37355.0,108665.0,40467.0,9.9,308.0,40067.0
2845,01:34.79,R5,30372.0,37332.0,108656.0,40453.0,9.9,306.0,40032.0
2846,01:34.83,R5,30340.0,37305.0,108653.0,40426.0,9.9,305.0,40000.0
2847,01:34.86,R5,30319.0,37284.0,108655.0,40410.0,9.9,303.0,39968.0
2848,01:34.90,R5,30297.0,37273.0,108657.0,40394.0,9.9,302.0,39920.0
2849,01:34.93,R5,30265.0,37252.0,108657.0,40362.0,9.9,300.0,39872.0
2850,01:34.96,R5,30213.0,37231.0,108660.0,40368.0,9.9,299.0,39827.0
2851,01:35.00,R5,30152.0,37202.0,108656.0,40566.0,9.9,298.0,39776.0
2852,01:35.03,R5,30085.0,37163.0,108652.0,40790.0,9.9,296.0,39760.0
2853,01:35.06,R5,30047.0,37119.0,108654.0,40896.0,9.9,295.0,39765.0
2854,01:35.09,R5,30020.0,37076.0,108657.0,40960.0,9.9,293.0,39728.0
2855,01:35.13,R5,29988.0,37044.0,108657.0,41029.0,9.9,292.0,39685.0
2856,01:35.16,R5,29940.0,37007.0,108651.0,41101.0,9.9,291.0,39610.0
2857,01:35.20,R5,29897.0,36980.0,108646.0,41141.0,9.9,290.0,39557.0
2858,01:35.23,R5,29871.0,36953.0,108652.0,41125.0,9.9,289.0,39536.0
2859,01:35.26,R5,29849.0,36932.0,108656.0,41125.0,9.9,288.0,39504.0
2860,01:35.29,R5,29831.0,36903.0,108657.0,41048.0,9.9,288.0,39434.0
2861,01:35.33,R5,29801.0,36873.0,108660.0,41050.0,9.9,289.0,39376.0
2862,01:35.36,R5,29775.0,36857.0,108662.0,41018.0,9.9,289.0,39344.0
2863,01:35.40,R5,29759.0,36836.0,108667.0,41018.0,9.9,290.0,39344.0
2864,01:35.43,R5,29737.0,36812.0,108670.0,40981.0,9.9,291.0,39365.0
2865,01:35.46,R5,29700.0,36777.0,108675.0,40938.0,9.9,292.0,39354.0
2866,01:35.50,R5,29673.0,36756.0,108678.0,40917.0,9.9,293.0,39333.0
2867,01:35.53,R5,29663.0,36735.0,108680.0,40885.0,9.9,295.0,39322.0
2868,01:35.56,R5,29641.0,36724.0,108683.0,40850.0,9.9,297.0,39341.0
2869,01:35.59,R5,29615.0,36708.0,108693.0,40837.0,9.9,299.0,39376.0
2870,01:35.63,R5,29609.0,36703.0,108699.0,40778.0,9.9,302.0,39392.0
2871,01:35.66,R5,29593.0,36687.0,108702.0,40778.0,9.9,306.0,39397.0
2872,01:35.70,R5,29580.0,36663.0,108708.0,40741.0,9.9,310.0,39416.0
2873,01:35.73,R5,29557.0,36645.0,108714.0,40669.0,9.9,314.0,39490.0
2874,01:35.76,R5,29530.0,36641.0,108724.0,40610.0,9.9,318.0,39648.0
2875,01:35.79,R5,29512.0,36664.0,108741.0,40544.0,9.9,324.0,39833.0
2876,01:35.83,R5,29538.0,36743.0,108755.0,40449.0,9.9,330.0,40140.0
2877,01:35.86,R5,29641.0,36857.0,108767.0,40506.0,9.9,337.0,40325.0
2878,01:35.90,,29721.0,36927.0,108774.0,40661.0,9.9,344.0,40421.0
2879,01:35.93,,29807.0,37007.0,108776.0,40778.0,9.9,351.0,40576.0
2880,01:35.96,,29943.0,37137.0,108781.0,40848.0,9.9,359.0,40920.0
2881,01:36.00,,30057.0,37257.0,108793.0,40901.0,9.9,366.0,41237.0
2882,01:36.03,,30137.0,37343.0,108794.0,40938.0,9.9,374.0,41370.0
2883,01:36.06,,30228.0,37439.0,108802.0,40997.0,9.9,382.0,41466.0
2884,01:36.09,,30383.0,37593.0,108816.0,40994.0,9.9,390.0,41602.0
2885,01:36.13,,30521.0,37737.0,108824.0,40949.0,9.9,398.0,41781.0
2886,01:36.16,,30596.0,37823.0,108828.0,40917.0,9.9,407.0,41866.0
2887,01:36.20,,30676.0,37903.0,108836.0,40874.0,9.9,415.0,41882.0
2888,01:36.23,,30777.0,38012.0,108847.0,40861.0,9.9,424.0,41770.0
2889,01:36.26,,30872.0,38079.0,108848.0,40857.0,9.9,432.0,41516.0
2890,01:36.29,,30933.0,38043.0,108860.0,40880.0,9.9,440.0,41200.0
2891,01:36.33,,31019.0,37938.0,108866.0,40867.0,9.9,448.0,40886.0
2892,01:36.36,,31119.0,37860.0,108868.0,40853.0,9.9,454.0,40688.0
2893,01:36.40,,31161.0,37833.0,108865.0,40832.0,9.9,460.0,40554.0
2894,01:36.43,,31177.0,37823.0,108864.0,40794.0,9.9,466.0,40437.0
2895,01:36.46,,31159.0,37804.0,108874.0,40762.0,9.9,473.0,40266.0
2896,01:36.50,,31151.0,37791.0,108877.0,40698.0,9.9,478.0,40096.0
2897,01:36.53,,31135.0,37791.0,108875.0,40661.0,9.9,484.0,40021.0
2898,01:36.56,,31113.0,37785.0,108875.0,40634.0,9.9,488.0,40000.0
2899,01:36.59,,31057.0,37761.0,108877.0,40570.0,9.9,492.0,40029.0
2900,01:36.63,,30969.0,37732.0,108880.0,40549.0,9.9,496.0,40021.0
2901,01:36.66,,30889.0,37716.0,108883.0,40554.0,9.9,500.0,39984.0
2902,01:36.70,,30820.0,37684.0,108891.0,40549.0,9.9,504.0,39925.0
2903,01:36.73,,30767.0,37647.0,108889.0,40506.0,9.9,506.0,39821.0
2904,01:36.76,,30719.0,37620.0,108885.0,40474.0,9.9,509.0,39802.0
2905,01:36.79,No,30687.0,37604.0,108887.0,40448.0,9.9,511.0,39834.0
2906,01:36.83,,30655.0,37588.0,108882.0,40480.0,9.9,512.0,39850.0
2907,01:36.86,,30601.0,37553.0,108882.0,40674.0,9.9,513.0,39794.0
2908,01:36.90,,30532.0,37503.0,108889.0,40869.0,9.9,514.0,39760.0
2909,01:36.93,,30495.0,37465.0,108886.0,40965.0,9.9,516.0,39765.0
2910,01:36.96,,30457.0,37423.0,108879.0,41018.0,9.9,516.0,39781.0
2911,01:37.00,,30380.0,37359.0,108877.0,41096.0,9.9,516.0,39781.0
2912,01:37.03,,30313.0,37311.0,108874.0,41162.0,9.9,516.0,39728.0
2913,01:37.06,,30271.0,37284.0,108872.0,41200.0,9.9,516.0,39685.0
2914,01:37.09,,30233.0,37257.0,108872.0,41205.0,9.9,515.0,39653.0
2915,01:37.13,,30183.0,37204.0,108871.0,41173.0,9.9,515.0,39597.0
2916,01:37.16,,30132.0,37156.0,108864.0,41130.0,9.9,514.0,39488.0
2917,01:37.20,,30116.0,37129.0,108862.0,41162.0,9.9,512.0,39365.0
2918,01:37.23,,30073.0,37103.0,108867.0,41125.0,9.9,510.0,39258.0
2919,01:37.26,,30049.0,37079.0,108869.0,41106.0,9.9,509.0,39144.0
2920,01:37.29,,30009.0,37055.0,108866.0,41082.0,9.9,508.0,39088.0
2921,01:37.33,,29983.0,37033.0,108867.0,41077.0,9.9,507.0,39072.0
2922,01:37.36,,29945.0,37012.0,108864.0,41018.0,9.9,505.0,39072.0
2923,01:37.40,,29919.0,36975.0,108859.0,40973.0,9.9,503.0,39114.0
2924,01:37.43,,29890.0,36946.0,108860.0,40931.0,9.9,502.0,39228.0
2925,01:37.46,,29858.0,36923.0,108854.0,40883.0,9.9,500.0,39340.0
2926,01:37.50,,29826.0,36891.0,108864.0,40819.0,9.9,499.0,39388.0
2927,01:37.53,,29796.0,36863.0,108874.0,40805.0,9.9,499.0,39392.0
2928,01:37.56,,29785.0,36847.0,108872.0,40768.0,9.9,499.0,39408.0
2929,01:37.59,,29769.0,36841.0,108872.0,40746.0,9.9,499.0,39450.0
2930,01:37.63,,29748.0,36831.0,108879.0,40714.0,9.9,500.0,39488.0
2931,01:37.66,,29716.0,36820.0,108885.0,40698.0,9.9,501.0,39530.0
2932,01:37.70,,29691.0,36799.0,108888.0,40681.0,9.9,503.0,39545.0
2933,01:37.73,,29653.0,36767.0,108897.0,40665.0,9.9,505.0,39526.0
2934,01:37.76,,29618.0,36760.0,108909.0,40614.0,9.9,508.0,39561.0
2935,01:37.79,,29588.0,36751.0,108914.0,40656.0,9.9,511.0,39616.0
2936,01:37.83,,29567.0,36735.0,108918.0,40832.0,9.9,514.0,39653.0
2937,01:37.86,,29551.0,36735.0,108929.0,40970.0,9.9,518.0,39706.0
2938,01:37.90,,29537.0,36708.0,108941.0,41066.0,9.9,524.0,39813.0
2939,01:37.93,,29524.0,36671.0,108953.0,41152.0,9.9,530.0,39888.0
2940,01:37.96,,29513.0,36644.0,108962.0,41226.0,9.9,537.0,39904.0
2941,01:38.00,,29492.0,36633.0,108967.0,41264.0,9.9,544.0,39893.0
2942,01:38.03,,29487.0,36623.0,108977.0,41312.0,9.9,551.0,39869.0
2943,01:38.06,,29481.0,36623.0,109000.0,41312.0,9.9,560.0,39840.0
2944,01:38.09,,29476.0,36607.0,109010.0,41296.0,9.9,569.0,39802.0
2945,01:38.13,,29487.0,36607.0,109019.0,41226.0,9.9,578.0,39760.0
2946,01:38.16,,29487.0,36591.0,109035.0,41221.0,9.9,588.0,39680.0
2947,01:38.20,,29471.0,36580.0,109051.0,41205.0,9.9,599.0,39610.0
2948,01:38.23,,29471.0,36580.0,109060.0,41173.0,9.9,610.0,39578.0
2949,01:38.26,,29476.0,36575.0,109065.0,41173.0,9.9,620.0,39568.0
2950,01:38.29,,29468.0,36569.0,109075.0,41122.0,9.9,631.0,39549.0
2951,01:38.33,,29455.0,36559.0,109103.0,41056.0,9.9,643.0,39538.0
2952,01:38.36,,29452.0,36559.0,109133.0,40998.0,9.9,657.0,39588.0
2953,01:38.40,,29445.0,36549.0,109153.0,40902.0,9.9,671.0,39666.0
2954,01:38.43,,29439.0,36544.0,109179.0,40830.0,9.9,686.0,39747.0
2955,01:38.46,,29439.0,36548.0,109203.0,40778.0,9.9,702.0,39813.0
2956,01:38.50,,29433.0,36543.0,109210.0,40746.0,9.9,718.0,39845.0
2957,01:38.53,,29439.0,36543.0,109219.0,40746.0,9.9,735.0,39866.0
2958,01:38.56,,29425.0,36543.0,109227.0,40701.0,9.9,750.0,39890.0
2959,01:38.59,,29413.0,36543.0,109244.0,40649.0,9.9,765.0,39916.0
2960,01:38.63,,29400.0,36543.0,109254.0,40672.0,9.9,781.0,39964.0
2961,01:38.66,,29394.0,36546.0,109261.0,40892.0,9.9,796.0,40035.0
2962,01:38.70,,29391.0,36543.0,109270.0,41040.0,9.9,811.0,40122.0
2963,01:38.73,,29391.0,36543.0,109276.0,41120.0,9.9,825.0,40192.0
2964,01:38.76,,29391.0,36543.0,109280.0,41178.0,9.9,839.0,40224.0
2965,01:38.79,,29391.0,36537.0,109284.0,41221.0,9.9,853.0,40224.0
2966,01:38.83,,29385.0,36543.0,109290.0,41248.0,9.9,866.0,40197.0
2967,01:38.86,,29387.0,36559.0,109300.0,41280.0,9.9,877.0,40179.0
2968,01:38.90,,29400.0,36575.0,109308.0,41286.0,9.9,887.0,40176.0
2969,01:38.93,,29413.0,36581.0,109311.0,41225.0,9.9,896.0,40169.0
2970,01:38.96,,29439.0,36591.0,109311.0,41216.0,9.9,903.0,40128.0
2971,01:39.00,,29449.0,36591.0,109317.0,41173.0,9.9,910.0,40101.0
2972,01:39.03,,29455.0,36607.0,109325.0,41168.0,9.9,917.0,40090.0
2973,01:39.06,,29471.0,36607.0,109330.0,41136.0,9.9,924.0,40096.0
2974,01:39.09,,29471.0,36617.0,109335.0,41125.0,9.9,930.0,40085.0
2975,01:39.13,,29483.0,36626.0,109344.0,41075.0,9.9,936.0,40083.0
2976,01:39.16,,29490.0,36639.0,109360.0,41043.0,9.9,943.0,40083.0
2977,01:39.20,,29499.0,36658.0,109363.0,41001.0,9.9,949.0,40115.0
2978,01:39.23,,29519.0,36681.0,109374.0,40970.0,9.9,956.0,40133.0
2979,01:39.26,,29524.0,36703.0,109377.0,40912.0,9.9,962.0,40154.0
2980,01:39.29,,29535.0,36719.0,109379.0,40885.0,9.9,968.0,40186.0
2981,01:39.33,,29553.0,36737.0,109378.0,40850.0,9.9,974.0,40256.0
2982,01:39.36,,29567.0,36761.0,109386.0,40800.0,9.9,980.0,40336.0
2983,01:39.40,,29583.0,36783.0,109388.0,40757.0,9.9,985.0,40368.0
2984,01:39.43,,29599.0,36804.0,109385.0,40746.0,9.9,990.0,40394.0
2985,01:39.46,,29631.0,36847.0,109386.0,40690.0,9.9,995.0,40442.0
2986,01:39.50,,29652.0,36884.0,109390.0,40640.0,9.9,1000.0,40480.0
2987,01:39.53,,29668.0,36900.0,109390.0,40613.0,9.9,1005.0,40496.0
2988,01:39.56,,29684.0,36916.0,109387.0,40608.0,9.9,1008.0,40501.0
2989,01:39.59,,29708.0,36945.0,109392.0,40560.0,9.9,1012.0,40533.0
2990,01:39.63,,29737.0,36980.0,109398.0,40661.0,9.9,1016.0,40560.0
2991,01:39.66,,29769.0,36991.0,109401.0,40816.0,9.9,1018.0,40586.0
2992,01:39.70,,29785.0,37012.0,109404.0,40922.0,9.9,1021.0,40640.0
2993,01:39.73,,29825.0,37020.0,109404.0,41010.0,9.9,1023.0,40704.0
2994,01:39.76,,29860.0,37033.0,109410.0,41088.0,9.9,1025.0,40688.0
2995,01:39.79,,29871.0,37044.0,109410.0,41125.0,9.9,1027.0,40645.0
2996,01:39.83,,29881.0,37060.0,109409.0,41173.0,9.9,1030.0,40592.0
2997,01:39.86,,29916.0,37092.0,109409.0,41176.0,9.9,1031.0,40562.0
2998,01:39.90,,29945.0,37113.0,109407.0,41141.0,9.9,1032.0,40549.0
2999,01:39.93,,29977.0,37129.0,109405.0,41120.0,9.9,1034.0,40512.0
3000,01:39.96,,30004.0,37145.0,109407.0,41066.0,9.9,1035.0,40464.0
3001,01:40.00,,30033.0,37169.0,109410.0,41045.0,9.9,1036.0,40424.0
3002,01:40.03,,30068.0,37199.0,109408.0,41018.0,9.9,1038.0,40437.0
3003,01:40.06,,30089.0,37215.0,109407.0,41002.0,9.9,1039.0,40453.0
3004,01:40.09,,30095.0,37220.0,109406.0,40965.0,9.9,1040.0,40458.0
3005,01:40.13,,30111.0,37236.0,109404.0,40933.0,9.9,1040.0,40432.0
3006,01:40.16,,30130.0,37259.0,109403.0,40896.0,9.9,1040.0,40441.0
3007,01:40.20,,30149.0,37288.0,109403.0,40828.0,9.9,1040.0,40473.0
3008,01:40.23,,30159.0,37304.0,109402.0,40796.0,9.9,1040.0,40492.0
3009,01:40.26,,30169.0,37321.0,109402.0,40757.0,9.9,1040.0,40496.0
3010,01:40.29,,30180.0,37337.0,109403.0,40741.0,9.9,1039.0,40501.0
3011,01:40.33,,30191.0,37343.0,109404.0,40693.0,9.9,1039.0,40506.0
3012,01:40.36,,30191.0,37359.0,109400.0,40669.0,9.9,1038.0,40509.0
3013,01:40.40,,30191.0,37369.0,109401.0,40640.0,9.9,1038.0,40496.0
3014,01:40.43,,30191.0,37359.0,109404.0,40608.0,9.9,1038.0,40480.0
3015,01:40.46,,30180.0,37359.0,109398.0,40592.0,9.9,1037.0,40448.0
3016,01:40.50,,30169.0,37353.0,109388.0,40568.0,9.9,1036.0,40376.0
3017,01:40.53,,30159.0,37343.0,109393.0,40522.0,9.9,1035.0,40314.0
3018,01:40.56,,30137.0,37327.0,109391.0,40517.0,9.9,1034.0,40293.0
3019,01:40.59,,30116.0,37316.0,109386.0,40554.0,9.9,1032.0,40256.0
3020,01:40.63,,30092.0,37303.0,109377.0,40773.0,9.9,1031.0,40234.0
3021,01:40.66,,30068.0,37289.0,109381.0,40949.0,9.9,1029.0,40250.0
3022,01:40.70,,30052.0,37268.0,109383.0,40986.0,9.9,1028.0,40240.0
3023,01:40.73,,30031.0,37247.0,109378.0,41077.0,9.9,1026.0,40181.0
3024,01:40.76,,30004.0,37228.0,109375.0,41138.0,9.9,1024.0,40056.0
3025,01:40.79,,29972.0,37215.0,109375.0,41184.0,9.9,1022.0,39952.0
3026,01:40.83,,29961.0,37209.0,109367.0,41205.0,9.9,1020.0,39914.0
3027,01:40.86,,29956.0,37199.0,109356.0,41210.0,9.9,1017.0,39872.0
3028,01:40.90,,29948.0,37180.0,109347.0,41130.0,9.9,1013.0,39778.0
3029,01:40.93,,29935.0,37161.0,109342.0,41120.0,9.9,1009.0,39685.0
3030,01:40.96,,29929.0,37145.0,109339.0,41082.0,9.9,1005.0,39632.0
3031,01:41.00,,29919.0,37135.0,109337.0,41088.0,9.9,1002.0,39616.0
3032,01:41.03,,29913.0,37113.0,109332.0,41064.0,9.9,998.0,39613.0
3033,01:41.06,,29897.0,37087.0,109323.0,41024.0,9.9,993.0,39589.0
3034,01:41.09,,29887.0,37076.0,109312.0,41002.0,9.9,988.0,39552.0
3035,01:41.13,,29876.0,37055.0,109312.0,40986.0,9.9,984.0,39525.0
3036,01:41.16,,29865.0,37033.0,109315.0,40952.0,9.9,980.0,39509.0
3037,01:41.20,,29855.0,37012.0,109309.0,40912.0,9.9,975.0,39504.0
3038,01:41.23,,29844.0,37001.0,109301.0,40901.0,9.9,970.0,39504.0
3039,01:41.26,,29828.0,36980.0,109295.0,40864.0,9.9,964.0,39498.0
3040,01:41.29,,29804.0,36943.0,109295.0,40824.0,9.9,959.0,39490.0
3041,01:41.33,,29778.0,36907.0,109287.0,40793.0,9.9,954.0,39488.0
3042,01:41.36,,29755.0,36891.0,109278.0,40761.0,9.9,948.0,39494.0
3043,01:41.40,,29733.0,36866.0,109271.0,40700.0,9.9,943.0,39507.0
3044,01:41.43,,29716.0,36841.0,109265.0,40677.0,9.9,938.0,39504.0
3045,01:41.46,,29695.0,36831.0,109266.0,40666.0,9.9,933.0,39504.0
3046,01:41.50,,29679.0,36809.0,109268.0,40640.0,9.9,929.0,39509.0
3047,01:41.53,,29657.0,36799.0,109264.0,40624.0,9.9,924.0,39525.0
3048,01:41.56,,29641.0,36793.0,109257.0,40624.0,9.9,920.0,39541.0
3049,01:41.59,,29611.0,36770.0,109243.0,40816.0,9.9,915.0,39577.0
3050,01:41.63,,29583.0,36744.0,109232.0,40995.0,9.9,910.0,39664.0
3051,01:41.66,,29573.0,36715.0,109226.0,41116.0,9.9,904.0,39718.0
3052,01:41.70,,29551.0,36681.0,109227.0,41189.0,9.9,899.0,39722.0
3053,01:41.73,,29535.0,36665.0,109227.0,41232.0,9.9,894.0,39685.0
3054,01:41.76,,29524.0,36655.0,109222.0,41269.0,9.9,889.0,39669.0
3055,01:41.79,,29519.0,36649.0,109210.0,41301.0,9.9,883.0,39648.0
3056,01:41.83,,29505.0,36627.0,109203.0,41241.0,9.9,877.0,39611.0
3057,01:41.86,,29496.0,36611.0,109198.0,41184.0,9.9,872.0,39531.0
3058,01:41.90,,29487.0,36593.0,109194.0,41136.0,9.9,867.0,39545.0
3059,01:41.93,,29481.0,36580.0,109183.0,41089.0,9.9,862.0,39546.0
3060,01:41.96,,29471.0,36575.0,109174.0,41034.0,9.9,855.0,39541.0
3061,01:42.00,,29471.0,36569.0,109170.0,40997.0,9.9,849.0,39557.0
3062,01:42.03,,29460.0,36559.0,109166.0,41008.0,9.9,842.0,39578.0
3063,01:42.06,,29455.0,36559.0,109164.0,40960.0,9.9,836.0,39602.0
3064,01:42.09,,29455.0,36553.0,109156.0,40912.0,9.9,830.0,39621.0
3065,01:42.13,,29455.0,36559.0,109150.0,40874.0,9.9,825.0,39648.0
3066,01:42.16,,29455.0,36543.0,109149.0,40853.0,9.9,820.0,39680.0
3067,01:42.20,,29439.0,36543.0,109149.0,40805.0,9.9,815.0,39749.0
3068,01:42.23,,29428.0,36548.0,109147.0,40768.0,9.9,809.0,39808.0
